"","cluster","ra_group_factor","ra_site","age_group","n_cluster","matched","f_wt_totcore98","posterior","badmatch","r_postturnout","r_pretreatturnout","r_postregturnout","evervoted_pre","evervoted_post","x_f_ch_male","x_f_ad_male","ra_year","tract_unemp","tract_welf","tract_femalehead","tract_minority","tract_poverty","tract_college","grad_hs","attend_coll","work","parent","jail","sex_f","f_svy_yob_imp_ytgc","f_wt_totsvy","f_wt_totsvy_ad","f_c9010t_histatus_dw","f_c9010t_pblack_dw","f_c9010t_pcolldeg_dw","f_c9010t_pemp_dw","local_poverty_posttreat","f_c9010t_phisp_dw","f_c9010t_pfsfem_dw","f_c9010t_pminorty_dw","f_c9010t_pwelf_dw","x_f_site_balt","x_f_site_bos","x_f_site_chi","x_f_site_la","x_f_ad_le_35","x_f_ad_36_40","x_f_ad_41_45","x_f_ad_46_50","x_f_ch_age10","x_f_ch_age11","x_f_ch_age12","x_f_ch_age13","x_f_ch_age14","x_f_ch_age15","x_f_ch_age16","x_f_ch_age17","x_f_ch_age18","x_f_ch_age19","x_f_ch_age20","x_f_ad_edged","x_f_ad_edgradhs","x_f_ad_edgradhs_miss","x_f_ad_edinsch","x_f_ad_ethn_hisp","x_f_ad_nevmarr","x_f_ad_parentu18","x_f_ad_race_black","x_f_ad_race_other","x_f_ad_working","x_f_hh_disabl","x_f_hh_noteens","x_f_hh_size2","x_f_hh_size3","x_f_hh_size4","x_f_c1_behprb","x_f_c1_behprb_miss","x_f_c1_expel","x_f_c1_expel_miss","x_f_c1_gifted","x_f_c1_gifted_miss","x_f_c1_lrnprb","x_f_c1_lrnprb_miss","x_f_c1_schcll","x_f_ch_schplay","x_f_ch_schplay_miss","x_f_ch_specmed","x_f_c2_hosp","x_f_c2_hosp_miss","x_f_c2_lowbw","x_f_c2_lowbw_miss","x_f_c2_read","x_f_c2_read_miss","x_f_hood_5y","x_f_hood_chat","x_f_hh_victim","x_f_hh_afdc","x_f_hh_car","x_f_hood_nbrkid","x_f_hood_nofamily","x_f_hood_unsafenit","x_f_hood_verydissat","x_f_hood_nofriend","x_f_hous_fndapt","x_f_hous_mov3tm","x_f_hous_movdrgs","x_f_hous_movschl","x_f_hous_sec8bef"
"1316","96_21","control",3,"young_kid",11,0.181818181818182,1.00603415508254,0.935903003108642,0,0,0,0,0,0,1,0.0909090909090909,1995.18181818182,0.212946667547326,0.166659409676665,0.573962966286045,0.940247404612325,0.38507737274242,0.205245236882467,0.4,0.2,0.666666666666667,0.222222222222222,0.25,0,1989,0.979903397807667,1.34573399965586,0.283223707986165,0.865977377308982,0.205245236882467,0.787053332452675,0.38507737274242,0.047979317571199,0.573962966286045,0.940247404612325,0.166659409676665,0,0,1,0,0,0.272727272727273,0.363636363636364,0.272727272727273,0,0,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.363636363636364,0,0.0131754252216638,0,0.909090909090909,0.304820378650544,1,0,0.0234144513654981,0.104170810796308,0.545454545454545,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.181818181818182,0,0.181818181818182,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0.272727272727273,0,0.636363636363636,0.545454545454545,0.454545454545455,1,0.0115967623213459,0.363636363636364,0.545454545454545,0.363636363636364,0.454545454545455,0.181818181818182,0.593058303083495,0.272727272727273,0.796892383457254,0.689377887995373,0.363636363636364
"1317","96_22","control",3,"young_kid",11,0.181818181818182,1.00603415508254,0.946317788933037,0,0.0272727272727273,0,0.3,0,0.181818181818182,1,0,1995.18181818182,0.236388172887624,0.163327102713253,0.629453166788704,0.973754365357671,0.387411690192627,0.156949525820456,0.666666666666667,0.333333333333333,NA,0.5,0,0,1990.18181818182,0.701175320209042,0.992968776445104,0.231200728745107,0.943305212578818,0.156949525820456,0.763611827112376,0.387411690192627,0.0246352050445564,0.629453166788704,0.973754365357671,0.163327102713253,0,0,1,0,0.181818181818182,0.272727272727273,0.363636363636364,0.0909090909090909,0,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0,0.181818181818182,0.0909090909090909,0.272727272727273,0.272727272727273,0.0909090909090909,0.181818181818182,0,0.818181818181818,0.518731666391997,1,0,0.181818181818182,0.285988992614489,0.818181818181818,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.291655206937241,0,0.181818181818182,0.0156608787627196,0,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.332099602223099,0.454545454545455,0.545454545454545,0.909090909090909,0.0115967623213459,0.727272727272727,0.454545454545455,0.727272727272727,0.363636363636364,0.636363636363636,0.727272727272727,0.181818181818182,0.524165110729981,0.689377887995373,0.454545454545455
"1318","96_23","control",3,"young_kid",11,0.363636363636364,1.00603415508254,0.914227775241872,0,0.0909090909090909,0,0.475,0,0.272727272727273,1,0,1995.36363636364,0.230791074517203,0.161972543153174,0.541062960498009,0.894267155662114,0.371626266870073,0.188279543438006,0.75,0,0,0.125,1,0,1988.09090909091,1.13233281524442,1.16281869873177,0.267413776552011,0.838247033740747,0.188279543438006,0.769208925482797,0.371626266870073,0.0378429526880502,0.541062960498009,0.894267155662114,0.161972543153174,0,0,1,0,0.181818181818182,0.272727272727273,0.454545454545455,0,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.272727272727273,0.0909090909090909,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0,0.909090909090909,0.454545454545455,0.818181818181818,0.181818181818182,0.20523263318368,0.181818181818182,0.818181818181818,0.0909090909090909,0.363636363636364,0.363636363636364,0.181818181818182,0,0.0909090909090909,0,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0,0,0,0.0909090909090909,0,0.332099602223099,0.363636363636364,0.363636363636364,0.909090909090909,0.0909090909090909,0.636363636363636,0.545454545454545,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.272727272727273,1,0.272727272727273,0.181818181818182
"1319","96_24","control",3,"young_kid",11,0.636363636363636,1.00603415508254,0.912514819857514,0,0.2,0,0.371428571428571,0,0.636363636363636,0.909090909090909,0.0909090909090909,1995.18181818182,0.226508577556237,0.156737899303922,0.571393516398072,0.928195384167967,0.386408721343263,0.193318927446202,1,1,1,0.142857142857143,0.5,0,1989.09090909091,0.901511125983055,1.08442642690715,0.282210820148841,0.806610783229379,0.193318927446202,0.773491422443763,0.386408721343263,0.103465545241081,0.571393516398072,0.928195384167967,0.156737899303922,0,0,1,0,0.181818181818182,0.272727272727273,0.363636363636364,0.181818181818182,0,0,0,0,0.0909090909090909,0,0.181818181818182,0.272727272727273,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.545454545454545,0,0.104084516130755,0.000709858584513459,0.909090909090909,0.304820378650544,0.909090909090909,0.0909090909090909,0.20523263318368,0,0.818181818181818,0.0909090909090909,0.181818181818182,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.0069776553578133,0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.272727272727273,0.0909090909090909,0.545454545454545,0.545454545454545,0.545454545454545,0.818181818181818,0.193414944139528,0.636363636363636,0.272727272727273,0.545454545454545,0.545454545454545,0.272727272727273,0.636363636363636,0.454545454545455,0.909090909090909,0.727272727272727,0.272727272727273
"1320","96_25","control",3,"young_kid",11,0,1.00603415508254,NA,0,0,0,NA,0,0,1,0,1995.36363636364,0.241071011627887,0.175625600174851,0.598342336227511,0.924042064307041,0.383227767676196,0.178504222696967,0.333333333333333,0.166666666666667,0.5,0.6,0.666666666666667,0,1988.72727272727,0.535680524134858,0.731661203696393,0.265893252269555,0.844669949050726,0.178504222696967,0.758928988372113,0.383227767676196,0.0516130561728027,0.598342336227511,0.924042064307041,0.175625600174851,0,0,1,0,0,0.272727272727273,0.272727272727273,0.0909090909090909,0,0,0,0,0.0909090909090909,0.181818181818182,0,0,0.181818181818182,0.272727272727273,0.0909090909090909,0.181818181818182,0.454545454545455,0.0909090909090909,0.194993607039846,0,0.521829911066466,0.155095302755634,0.909090909090909,0.0909090909090909,0.114323542274589,0.0909090909090909,0.454545454545455,0.0909090909090909,0.0909090909090909,0.272727272727273,0,0.181818181818182,0,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0.363636363636364,0.0978867462669042,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.272727272727273,0.0909090909090909,0.51391778404128,0.272727272727273,0.181818181818182,0.818181818181818,0.0909090909090909,0.818181818181818,0.272727272727273,0.454545454545455,0.363636363636364,0.454545454545455,0.363636363636364,0.272727272727273,0.705983292548163,0.507559706177191,0.454545454545455
"1321","96_26","control",3,"young_kid",11,0.363636363636364,1.00603415508254,0.916060159160283,0,0.1,0,0.275,0,0.181818181818182,1,0,1995.36363636364,0.265334089673485,0.193723756989805,0.649841257997527,0.992615683845414,0.452144101809496,0.148683451426161,0.4,0.5,0,0.25,0.25,0,1988,0.548745902772295,1.08442642690715,0.232027341887326,0.980093654415504,0.148683451426161,0.734665910326515,0.452144101809496,0.010898094408348,0.649841257997527,0.992615683845414,0.193723756989805,0,0,1,0,0.0909090909090909,0.272727272727273,0.454545454545455,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0.181818181818182,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0.454545454545455,0.0909090909090909,0.104084516130755,0.000709858584513459,0.636363636363636,0.272727272727273,1,0,0.181818181818182,0.272727272727273,1,0,0.363636363636364,0.363636363636364,0,0.181818181818182,0.181818181818182,0,0,0,0.0909090909090909,0,0.272727272727273,0,0,0,0,0,0.0909090909090909,0,0.181818181818182,0,0.545454545454545,0.363636363636364,0.545454545454545,0.727272727272727,0.363636363636364,0.636363636363636,0.545454545454545,0.454545454545455,0.315702607761768,0.545454545454545,0.636363636363636,0.272727272727273,0.909090909090909,0.727272727272727,0.272727272727273
"1322","96_27","control",3,"young_kid",11,0.363636363636364,1.00603415508254,0.886186325510588,0,0.109090909090909,0,0.3,0,0.272727272727273,0.909090909090909,0.0909090909090909,1995.36363636364,0.254597705478054,0.180308894000228,0.602441319361664,0.928695161912629,0.404993029911019,0.197897626075129,0.333333333333333,0.333333333333333,0,0.166666666666667,0.333333333333333,0,1988.45454545455,0.566166407622207,0.901511125983055,0.273342282213323,0.870072250108971,0.197897626075129,0.745402294521946,0.404993029911019,0.0335694348320034,0.602441319361664,0.928695161912629,0.180308894000228,0,0,1,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.181818181818182,0,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.454545454545455,0,0,0,0.818181818181818,0.213911287741453,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.727272727272727,0.181818181818182,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0,0.272727272727273,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.545454545454545,0.545454545454545,0.545454545454545,0.727272727272727,0,0.545454545454545,0.454545454545455,0.636363636363636,0.727272727272727,0.454545454545455,0.636363636363636,0.0909090909090909,0.727272727272727,0.636363636363636,0.363636363636364
"1323","96_28","control",3,"young_kid",11,0.545454545454545,1.00603415508254,0.946402680756653,0,0.109090909090909,0,0.26,0,0.454545454545455,1,0.0909090909090909,1995.27272727273,0.274476746799162,0.193703356005368,0.623906988551759,0.941372576389295,0.449665332959926,0.189499475736783,0.8,0.6,0.333333333333333,0.428571428571429,0.333333333333333,0,1988.18181818182,0.796988096883569,0.914576504620491,0.264693289111876,0.857902072677638,0.189499475736783,0.725523253200838,0.449665332959926,0.0735479118425791,0.623906988551759,0.941372576389295,0.193703356005368,0,0,1,0,0.0909090909090909,0.454545454545455,0.0909090909090909,0.0909090909090909,0,0,0,0,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0.181818181818182,0.363636363636364,0.104084516130755,0.000709858584513459,0.703648092884648,0.395729469559635,0.998980425879084,0.000823945248932589,0.20523263318368,0.272727272727273,1,0.0909090909090909,0.272727272727273,0.272727272727273,0.0909090909090909,0,0.181818181818182,0,0.363636363636364,0,0.363636363636364,0,0.181818181818182,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0,0.181818181818182,0,0.0909090909090909,0,0.423008693132189,0.727272727272727,0.545454545454545,0.727272727272727,0.181818181818182,0.636363636363636,0.272727272727273,0.363636363636364,0.636363636363636,0.363636363636364,0.363636363636364,0.0909090909090909,0.636363636363636,0.454545454545455,0.454545454545455
"1324","96_3","control",3,"young_kid",11,0.0909090909090909,1.00603415508254,0.999930070281196,0,0.00909090909090909,0,0.3,0,0.0909090909090909,0,0,1995.72727272727,0.234755517150197,0.173255964901262,0.625852133108193,0.937183263685491,0.418109131621277,0.200285409827914,1,1,1,0.25,0,1,1989.72727272727,0.548745902772295,0.823118854158442,0.23737862570114,0.851201698319772,0.200285409827914,0.765244482849803,0.418109131621277,0.0781356662635228,0.625852133108193,0.937183263685491,0.173255964901262,0,0,1,0,0.545454545454545,0.181818181818182,0,0.0909090909090909,0,0,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.181818181818182,0,0.0909090909090909,0.363636363636364,0.363636363636364,0.0909090909090909,0.272727272727273,0,0.909090909090909,0.427822575482906,1,0,0.0909090909090909,0.195079901705399,0.818181818181818,0.181818181818182,0.0909090909090909,0.272727272727273,0,0.0909090909090909,0,0,0,0,0,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.0909090909090909,0.332099602223099,0.545454545454545,0.545454545454545,0.909090909090909,0.193414944139528,0.727272727272727,0.727272727272727,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.181818181818182,0.705983292548163,0.689377887995373,0.0909090909090909
"1325","96_4","control",3,"young_kid",11,0.0909090909090909,1.00603415508254,0.992559495049109,0,0.0363636363636364,0,0.4,0,0.0909090909090909,0,0,1995.36363636364,0.261343525601132,0.222202282098896,0.624667759123094,0.973251742585294,0.463788935580331,0.141724571183488,0.333333333333333,0,0,0.571428571428571,0,1,1988.45454545455,0.457288252310245,0.731661203696393,0.237073241133645,0.900570628603092,0.141724571183488,0.738656474398868,0.463788935580331,0.0624993156907746,0.624667759123094,0.973251742585294,0.222202282098896,0,0,1,0,0.181818181818182,0.0909090909090909,0.454545454545455,0.272727272727273,0,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0.272727272727273,0.0909090909090909,0.454545454545455,0,0,0,0.727272727272727,0.336913484573815,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.727272727272727,0,0.181818181818182,0.363636363636364,0,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.181818181818182,0,0.636363636363636,0.454545454545455,0.545454545454545,0.818181818181818,0.0909090909090909,0.454545454545455,0.545454545454545,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.0909090909090909,0.909090909090909,0.363636363636364,0.272727272727273
"1326","96_5","control",3,"young_kid",11,0.0909090909090909,1.00603415508254,0.999930070281196,0,0,0,0,0,0,0,0,1995.36363636364,0.268523818713117,0.188720465813952,0.654892008601029,0.981321356215495,0.444677721390266,0.152825918129021,1,0,NA,0.25,0,1,1990.54545454545,0.749081708546306,1.08442642690715,0.244985271602076,0.939212309833634,0.152825918129021,0.731476181286883,0.444677721390266,0.0375610429634535,0.654892008601029,0.981321356215495,0.188720465813952,0,0,1,0,0.181818181818182,0.181818181818182,0.272727272727273,0.0909090909090909,0,0,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0,0,0,0.0909090909090909,0.545454545454545,0,0.0909090909090909,0,0.818181818181818,0.395729469559635,0.909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.818181818181818,0.181818181818182,0.181818181818182,0.272727272727273,0,0.0909090909090909,0,0,0,0.0909090909090909,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0,0,0.363636363636364,0,0.454545454545455,0.545454545454545,0.727272727272727,0.818181818181818,0,0.545454545454545,0.545454545454545,0.636363636363636,0.454545454545455,0.545454545454545,0.454545454545455,0.272727272727273,0.796892383457254,0.507559706177191,0.363636363636364
"1327","96_6","control",3,"young_kid",11,0,1.00603415508254,NA,0,0,0,NA,0,0,0,0,1995.54545454545,0.245522179215989,0.177046959838497,0.643607222689369,0.968692162963714,0.418113667636374,0.152472671540267,0.714285714285714,0.714285714285714,0,0.444444444444444,0,1,1988.45454545455,0.579231786259644,0.914576504620491,0.236940108235033,0.898175784622985,0.152472671540267,0.754477820784011,0.418113667636374,0.0604246960445815,0.643607222689369,0.968692162963714,0.177046959838497,0,0,1,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0.181818181818182,0.272727272727273,0,0,0.272727272727273,0.363636363636364,0.104084516130755,0,0.521829911066466,0.251374620525448,1,0,0.20523263318368,0.37689808352358,0.636363636363636,0,0.181818181818182,0.363636363636364,0,0.272727272727273,0,0.181818181818182,0,0.0909090909090909,0,0.181818181818182,0.191348968471969,0,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.664199204446197,0.818181818181818,0.545454545454545,0.636363636363636,0.102505853230437,0.727272727272727,0.454545454545455,0.272727272727273,0.454545454545455,0.272727272727273,0.593058303083495,0.181818181818182,0.615074201639072,0.598468797086282,0.454545454545455
"1328","96_7","control",3,"young_kid",11,0,1.00603415508254,NA,0,0,0,NA,0,0,0,0,1995.63636363636,0.229292007333783,0.170679345658043,0.572681292496087,0.943513031748597,0.389760750098916,0.1785939505158,0,0.333333333333333,0.5,0.333333333333333,0.25,1,1989.72727272727,0.609717669746994,0.823118854158442,0.258710433985907,0.859818418909929,0.1785939505158,0.770707992666217,0.389760750098916,0.0684447351680219,0.572681292496087,0.943513031748597,0.170679345658043,0,0,1,0,0.181818181818182,0.272727272727273,0.181818181818182,0.181818181818182,0,0,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0,0,0,0,0.0909090909090909,0.454545454545455,0.0909090909090909,0,0.00141971716902692,0.636363636363636,0.395729469559635,0.998980425879084,0.000823945248932589,0.0909090909090909,0.0909090909090909,0.727272727272727,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0.00273445829635242,0,0.0909090909090909,0,0.181818181818182,0.363636363636364,0.181818181818182,0.877554147677644,0.363636363636364,0.401699192449832,0.727272727272727,0.181818181818182,0.454545454545455,0.272727272727273,0.181818181818182,0.363636363636364,0.272727272727273,0.454545454545455,0,0.727272727272727,0.272727272727273,0.454545454545455
"1329","96_8","control",3,"young_kid",11,0.0909090909090909,1.00603415508254,0.998095317597983,0,0.0181818181818182,0,0.3,0,0.0909090909090909,0,0,1995.54545454545,0.244421744958178,0.171943665778616,0.60663432849143,0.956509191097886,0.39243023180366,0.170346290379629,0.857142857142857,0.428571428571429,0.333333333333333,0.4,0,1,1988.09090909091,0.426802368822895,0.914576504620491,0.240619370739183,0.881099304789706,0.170346290379629,0.755578255041822,0.39243023180366,0.0620649877592918,0.60663432849143,0.956509191097886,0.171943665778616,0,0,1,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.181818181818182,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0,0,0.0909090909090909,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0.636363636363636,0.636363636363636,1,0,0.272727272727273,0,0.636363636363636,0,0.0909090909090909,0.272727272727273,0,0.181818181818182,0.0909090909090909,0,0,0,0,0,0.0909090909090909,0,0.181818181818182,0,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0.545454545454545,0.636363636363636,0.545454545454545,0.909090909090909,0,0.545454545454545,0.545454545454545,0.363636363636364,0.545454545454545,0.363636363636364,0.454545454545455,0.181818181818182,0.545454545454545,0.636363636363636,0.727272727272727
"1330","96_9","control",3,"young_kid",11,0.181818181818182,1.00603415508254,0.999349963027198,0,0.0181818181818182,0,0.2,0,0.181818181818182,0,0,1995.54545454545,0.25829067560159,0.181461274204733,0.622521774089527,0.979495500731444,0.431855079148768,0.160356014083163,0.5,0.5,0.5,0.25,0.333333333333333,1,1988.54545454545,0.792632970671091,0.914576504620491,0.243843593361595,0.901820274295584,0.160356014083163,0.74170932439841,0.431855079148768,0.0671086308020173,0.622521774089527,0.979495500731444,0.181461274204733,0,0,1,0,0.0909090909090909,0.0909090909090909,0.363636363636364,0.181818181818182,0,0,0.0909090909090909,0,0,0.181818181818182,0.0909090909090909,0,0,0.0909090909090909,0.272727272727273,0.272727272727273,0.454545454545455,0.0909090909090909,0.194993607039846,0,0.703648092884648,0.213911287741453,0.909090909090909,0.0909090909090909,0.20523263318368,0.272727272727273,0.545454545454545,0,0.363636363636364,0.272727272727273,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0,0.181818181818182,0,0.272727272727273,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0,0,0,0.272727272727273,0,0.545454545454545,0.363636363636364,0.4397620212633,1,0.181818181818182,0.636363636363636,0.727272727272727,0.454545454545455,0.545454545454545,0.545454545454545,0.454545454545455,0.272727272727273,0.636363636363636,0.636363636363636,0.363636363636364
"1331","97_1","control",3,"young_kid",12,0,1.64091007819288,NA,0,0,0,NA,0,0,0,0,1997,0.306071261802974,0.270064686282107,0.616594942958185,0.894034395723954,0.468905105187275,0.169789121610847,0.25,0.25,0.5,0.4,0.25,1,1990.25,0.957197545612512,1.89486044743701,0.217290181083657,0.791500941381484,0.169789121610847,0.693928738197026,0.468905105187275,0.076338963552239,0.616594942958185,0.894034395723954,0.270064686282107,0,0,1,0,0.416666666666667,0.25,0.0833333333333333,0.166666666666667,0,0,0,0.166666666666667,0.0833333333333333,0.166666666666667,0.25,0,0.0833333333333333,0,0,0.25,0.25,0.166666666666667,0.35748827957305,0,0.808387092387969,0.338256041288996,1,0,0.147723074588453,0.166666666666667,0.833333333333333,0.0833333333333333,0.25,0.25,0,0.25,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0.0171157690079635,0.25,0,0.0833333333333333,0,0.0833333333333333,0.25,0.583333333333333,0.416666666666667,0.333333333333333,1,0,0.416666666666667,0.25,0.5,0.416666666666667,0.416666666666667,0.25,0.0833333333333333,1,0.416666666666667,0
"1332","97_2","control",3,"young_kid",12,0.25,1.64091007819288,0.978314311913201,0,0.05,0,0.333333333333333,0,0.166666666666667,0,0,1997,0.275394701429711,0.223660837757573,0.640117337484958,0.948035452658688,0.426433074950077,0.151729617199852,0.8,0.6,NA,0.555555555555556,0,1,1989.75,1.27626339415002,1.50416757167681,0.206356291459103,0.908512166055566,0.151729617199852,0.724605298570289,0.426433074950077,0.0269214736036316,0.640117337484958,0.948035452658688,0.223660837757573,0,0,1,0,0.166666666666667,0.583333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0.333333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0,0.333333333333333,0.333333333333333,0.25,0.25,0.119565752692909,0,0.851698922099448,0.504922707955663,1,0,0.147723074588453,0.166666666666667,0.916666666666667,0.166666666666667,0.0833333333333333,0.166666666666667,0,0.166666666666667,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0.0833333333333333,0,0,0,0,0.25,0.0833333333333333,0.887757968704507,0.583333333333333,0.5,0.916666666666667,0.0833333333333333,0.833333333333333,0.5,0.25,0.456060723781621,0.166666666666667,0.5,0,0.916666666666667,0.416666666666667,0.583333333333333
"1333","97_3","control",3,"young_kid",12,0.166666666666667,1.64091007819288,0.967630938203194,0,0.025,0,0.15,0,0.0833333333333333,0,0,1997,0.270319986686269,0.222339115214693,0.5989794232252,0.911464016613377,0.437291655053305,0.186574806236116,1,1,NA,0.333333333333333,NA,1,1991.75,1.64091007819288,1.64091007819288,0.234584358794359,0.809873217725595,0.186574806236116,0.729680013313731,0.437291655053305,0.0676670765592543,0.5989794232252,0.911464016613377,0.222339115214693,0,0,1,0,0.5,0.333333333333333,0.0833333333333333,0,0,0.166666666666667,0.25,0,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0,0.5,0.0833333333333333,0.0833333333333333,0,0.833333333333333,0.5,1,0,0.416666666666667,0.166666666666667,0.916666666666667,0,0.416666666666667,0.416666666666667,0,0.166666666666667,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.100047253886405,0,0.0833333333333333,0.00382014075661372,0,0.0833333333333333,0.0833333333333333,0,0.166666666666667,0,0.75,0.583333333333333,0.5,1,0,0.666666666666667,0.416666666666667,0.583333333333333,0.622727390448287,0.333333333333333,0.5,0,0.75,0.333333333333333,0.25
"1334","97_4","control",3,"young_kid",12,0.0833333333333333,1.64091007819288,0.999930070281196,0,0.025,0,0.3,0,0.0833333333333333,0,0,1997,0.326846386274856,0.254677407312742,0.687335665461489,0.956474473187757,0.466451042668184,0.129445536003546,1,0.5,NA,0,NA,1,1991.33333333333,1.54974840718216,1.64091007819288,0.173324153668005,0.922864328594533,0.129445536003546,0.673153613725144,0.466451042668184,0.0229641664156782,0.687335665461489,0.956474473187757,0.254677407312742,0,0,1,0,0.333333333333333,0.5,0.0833333333333333,0,0,0.0833333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.0833333333333333,0,0.166666666666667,0.0833333333333333,0.25,0.166666666666667,0.333333333333333,0.119565752692909,0,0.935032255432781,0.42158937462233,1,0,0.31438974125512,0.166666666666667,0.833333333333333,0,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0,0,0.166666666666667,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.416666666666667,0,0.637757968704507,0.5,0.25,0.916666666666667,0,0.666666666666667,0.583333333333333,0.333333333333333,0.416666666666667,0.5,0.25,0.0833333333333333,0.75,0.5,0.25
